,DATE_ACQUIRED,SUHI_normalized
0,2022-05-07,0.8375415136057592
1,2022-12-31,-0.5779720690096087
2,2023-01-17,-0.1731412672264307
3,2023-02-25,0.42499416557491465
4,2023-04-05,0.6053761433542115
5,2023-04-27,1.0093891522790368
6,2023-05-19,0.8145039151059207
7,2023-06-10,0.5742573129962524
8,2023-07-02,-0.5263113149354268
9,2023-08-20,-0.991704509211354
10,2023-09-16,0.38413197867075694
11,2023-10-13,0.7358343626079844
12,2023-11-09,0.3705695864807272
13,2013-03-28,-0.22223197966844419
