,DATE_ACQUIRED,SUHI_normalized
177,1996-11-14,-1.468849341973507
178,1996-11-30,0.7631565685866063
179,1996-12-16,0.5431486443508688
180,1997-02-18,1.7579679479277688
181,1997-03-06,0.630403984794766
182,1997-03-22,0.625130739921288
183,1997-04-07,0.656482822158412
184,1997-04-23,0.6206948851399052
185,1997-05-09,0.5195967667958186
186,1997-05-25,0.6637335308456704
187,1997-06-10,0.5590614833797855
188,1997-06-26,0.45515775931109986
189,1997-07-12,0.6787794711256337
190,1997-07-28,0.6403466269479361
191,1997-08-13,0.5993461453367186
192,1997-08-29,0.26639288291096874
193,1997-09-14,0.06976056123556415
194,1997-09-30,0.6554896442164381
195,1997-11-01,0.5038781757356451
196,1997-11-17,0.6641912296712666
197,1997-12-03,0.48363485168285536
198,1997-12-19,0.6130718757485655
199,1998-01-04,0.34975326982528143
200,1998-01-20,0.5781859212021794
201,1998-02-21,0.5581168251505498
202,1998-03-09,0.603792376349065
203,1998-03-25,0.6392890440095346
204,1998-04-10,0.6020879770513081
205,1998-04-26,0.6000172164938878
206,1998-05-12,0.6768921077629054
207,1998-05-28,-0.06197213099574476
208,1998-06-13,0.5827380168494957
209,1998-06-29,0.5420801514826494
210,1998-07-15,0.6814064177188156
211,1998-07-31,0.5349069000138121
212,1998-08-16,0.6172185332585858
213,1998-09-01,0.48745769483332985
214,1998-09-17,0.13778315662566518
215,1998-10-03,0.6402634287173316
216,1998-10-19,0.6169978531028723
217,1998-11-04,0.5318282547403973
218,1998-11-20,0.5594672972948089
219,1998-12-06,0.5560697228236758
220,1998-12-22,0.545724758657181
221,1999-01-07,0.6030470877182764
222,1999-01-23,0.4776448585431017
223,1999-02-08,0.5498871215372316
224,1999-02-24,0.5529616209519572
225,1999-03-12,0.8038102566706173
226,1999-03-28,0.6140079223837789
227,1999-04-13,0.5646776781618182
228,1999-04-29,0.7042752075013734
229,1999-05-15,0.33144128765404807
230,1999-05-31,0.5361813539036835
231,1999-06-16,0.5972238577290229
232,1999-07-02,0.11515300493510472
233,1999-07-10,0.5632175728768274
234,1999-07-18,0.7441622852699502
235,1999-08-03,0.5427936674157374
236,1999-08-19,0.29676317411390807
237,1999-09-04,0.5858996800852275
238,1999-09-20,-0.11361549126569047
239,1999-10-06,0.4675910134501753
240,1999-11-15,0.6372197264578744
241,1999-11-23,0.42096657208791727
242,1999-12-09,1.156309628312126
243,1999-12-25,0.6433492772709506
244,2000-01-26,0.6194893166217538
245,2000-02-03,0.6252686987108536
246,2000-02-11,0.7602264723525516
247,2000-03-14,0.6732163504140036
248,2000-03-30,0.533789506353583
249,2000-04-15,-0.08628835745897015
250,2000-05-01,0.5715504941280547
251,2000-05-17,0.053288971737433424
252,2000-06-02,0.6979580742071567
253,2000-06-26,-0.07786663999217198
254,2000-07-04,0.5715410010858829
255,2000-07-20,0.45590889458509487
256,2000-08-05,0.735385274926684
257,2000-08-21,0.8720455170952268
258,2000-09-06,0.5333303452717939
259,2000-09-22,0.5646270366079575
260,2000-09-30,0.5305741074202404
261,2000-10-08,0.6228953590214077
262,2000-10-24,0.6352051583571895
263,2000-11-01,0.560521125891237
264,2000-11-09,0.5443983484147181
265,2000-11-25,0.5152637564196713
266,2000-12-11,0.6315372389697548
267,2000-12-27,0.4021521113924006
268,2001-01-04,0.8405511195458656
269,2001-01-12,0.22558021454717692
270,2001-01-28,0.5510307467699778
271,2001-02-13,0.5454676279474127
272,2001-03-01,0.5570237865213341
273,2001-04-02,0.5860695351583731
274,2001-04-18,0.5322613779047918
275,2001-05-20,0.3853492956282195
276,2001-06-05,0.5948642940114309
277,2001-06-13,0.6530331409614962
278,2001-07-07,0.6098668675926571
279,2001-07-23,0.5796677453135447
280,2001-08-24,0.60862119714443
281,2001-09-09,0.5363979411399856
282,2001-09-17,0.4794935014186268
283,2001-10-11,0.17145238129141394
284,2001-10-27,0.4899599518082923
285,2001-11-04,0.5369880695881317
286,2001-11-12,0.6128181058343761
287,2001-11-28,0.6640850755414874
288,2001-12-14,0.21662656405910258
289,2001-12-30,0.5998024396891044
290,2002-01-15,0.13497791872779874
291,2002-01-23,0.5179768350730133
292,2002-01-31,0.9966994311246766
293,2002-02-16,0.6284266148578218
294,2002-03-04,0.06434457427549894
295,2002-03-20,-0.06166348589460414
296,2002-04-05,-0.42699924281268997
297,2002-05-23,0.6348930079753033
298,2002-06-08,0.5582019149731983
299,2002-06-16,0.5126556461508331
300,2002-06-24,0.5873671152952387
301,2002-07-10,-0.12342053475041168
302,2002-07-26,0.6649293192344041
303,2002-08-19,0.6077937132797393
304,2002-10-06,0.5044727905105288
305,2002-12-09,0.32691480024641495
306,2003-01-10,0.49218430712107625
307,2003-07-21,0.7856594416805606
308,2003-09-23,0.4809820487414048
309,2003-11-26,0.18113251461050558
310,2003-12-12,0.7627492145467258
311,2004-01-13,0.46849622928585527
312,2004-07-23,0.28040369333883225
313,2004-09-09,0.6418984858968011
314,2004-09-25,0.5942800349560244
315,2004-10-11,0.5625986298066648
316,2004-11-12,0.6010188887466781
317,2004-11-28,0.646875057670785
318,2005-01-31,0.6306657135058007
319,2005-02-16,0.6549556368780218
320,2005-03-04,0.7438985398020587
321,2005-07-26,0.933005820708327
322,2005-08-11,0.5525392955851921
323,2006-01-18,0.5833486684597047
324,2006-09-15,0.23781919963396556
325,2006-10-17,0.5806602594320345
326,2006-11-02,0.6119814795329975
327,2006-11-18,0.40061931498826475
328,2007-01-21,0.5524616961927926
329,2007-02-06,0.5129316097546776
330,2007-02-22,0.9244509090620107
331,2007-08-17,0.7383641185433424
332,2007-09-02,0.5634348576521444
333,2007-09-18,0.672860349882099
334,2007-10-04,0.5396525574536035
335,2007-10-20,0.6024847054109108
336,2007-11-05,0.599856452420369
337,2007-11-21,0.5949058654888032
338,2007-12-07,0.849896010315471
339,2007-12-23,0.5845547127285873
340,2008-03-12,0.6206946734147891
341,2008-09-20,0.4553961198617295
342,2008-10-06,0.814255126915818
343,2008-10-22,0.6024979742680223
344,2009-01-10,0.4443492057938577
345,2009-01-26,0.5979554522096678
346,2009-09-07,0.7472285376307461
347,2009-10-09,0.6620735204120691
348,2009-10-25,0.9689411574183641
349,2010-03-02,0.6461258362519902
350,2010-03-18,0.6520007607230381
351,2010-04-03,0.6667574459015313
352,2010-12-31,1.0276022838589154
353,2011-01-16,0.43662183361748313
354,2011-02-01,0.6554801932617802
355,2011-02-17,0.6339376045589548
356,2011-09-13,0.6774048266995327
357,2011-09-29,0.6283451203821526
358,2011-10-15,0.6047252029361262
359,2011-11-16,0.6651955809472271
360,2011-12-02,0.39513343179241533
361,2011-12-18,0.6093002709250199
362,2012-01-03,0.4480799572122603
363,2012-01-19,0.4883916699282225
364,2012-02-04,0.48897647822576024
365,2012-08-14,0.695619756579787
366,2012-08-30,0.6919587731719115
367,2012-11-02,0.5632819079435613
368,2012-11-18,0.7481411935379916
369,2012-12-04,0.47079941348490945
370,2012-12-20,-0.10060733210493795
371,2013-01-05,3.536567528867939
372,2013-03-26,0.6530911047577063
373,2013-04-11,0.6374645160742741
374,2013-09-02,0.6759267499442473
375,2013-10-04,0.5893545954092307
376,2013-10-20,0.5884025442664165
377,2013-11-05,0.5657847186133292
378,2013-11-21,0.5816639766919525
379,2013-12-07,0.4833124141588731
380,2013-12-23,0.6850536330407696
381,2014-01-08,0.7158250321297387
382,2014-01-24,0.7706439873227184
383,2014-02-09,0.5158571966216612
384,2014-02-25,0.7002387419061079
385,2014-03-13,0.737680427455914
386,2014-03-29,0.5297523261541208
387,2014-04-14,0.6374037825054838
388,2014-04-30,0.6266558734594604
389,2014-05-16,0.6272796386904215
390,2014-06-01,0.5731652747866837
391,2014-06-17,0.6764302653750047
392,2014-07-03,0.6081061822655237
393,2014-07-19,0.759886518829541
394,2014-08-04,0.6785941937598319
395,2014-08-20,0.5613766335260204
396,2014-09-05,0.5582507001903493
397,2014-09-21,0.4977000362602229
398,2014-10-07,0.48438307790613727
399,2014-10-23,0.5935540626140265
400,2014-11-08,0.7144293820805467
401,2014-11-24,0.4184045483415253
402,2014-12-10,0.5176209171728328
403,2014-12-26,1.0820293009604536
404,2015-01-11,0.36421778265907606
405,2015-01-27,0.7396828673531062
406,2015-02-12,0.6153980015639108
407,2015-02-28,0.5669917392579783
408,2015-03-16,0.5859708225223117
409,2015-04-01,0.7756490753410525
410,2015-04-17,0.7210349670008556
411,2015-05-03,0.039339012099553594
412,2015-05-19,0.7198982037589149
413,2015-06-04,-0.7900042882916344
414,2015-06-20,0.7334375769638595
415,2015-07-06,-0.7745523897719713
416,2015-07-22,0.8073155726708118
417,2015-08-07,0.5877316347082674
418,2015-08-23,0.6251037155139405
419,2015-09-08,0.4855324417192003
420,2015-09-24,0.5195568329299511
421,2015-10-10,0.6581003047899213
422,2015-10-26,0.35487204101344993
423,2015-11-11,0.6730969735194895
424,2015-12-13,0.41308964624217676
425,2015-12-29,0.8094230710622887
426,2016-01-14,0.5880469709798669
427,2016-01-30,0.5441018818469942
428,2016-02-15,0.6405797910543131
429,2016-03-02,0.48433389801922105
430,2016-03-18,0.649770476205641
431,2016-04-03,0.8625374391000623
432,2016-04-19,0.7040862707526536
433,2016-05-05,0.763205382313148
434,2016-05-21,0.6108044005009418
435,2016-06-22,0.7458506008219178
436,2016-07-08,0.6187921432818411
437,2016-07-24,-0.1622070248599631
438,2016-08-09,0.3959476736116839
439,2016-08-25,0.5623042712639422
440,2016-09-10,0.6357954943040388
441,2016-09-26,0.49565929212852833
442,2016-10-12,0.3756240087297449
443,2016-10-28,0.6191281985355728
444,2016-11-13,0.49825195859006244
445,2016-11-29,0.47011949651114376
446,2016-12-15,0.5397687698584029
447,2016-12-31,0.40844384079642226
448,2017-01-16,0.2772900381688607
449,2017-02-01,0.5139355410135263
450,2017-02-17,0.6452454857225141
451,2017-03-05,0.550364985923103
452,2017-03-21,0.44893978412769847
453,2017-04-06,0.7006940004438764
454,2017-04-22,0.7059976844408253
455,2017-05-08,0.6098566753854044
456,2017-05-24,0.6564376403095653
457,2017-06-09,-0.7211063479906002
458,2017-06-25,0.6844238205001271
459,2017-07-11,0.7713143821592809
460,2017-07-27,0.5326194905879825
461,2017-08-12,0.6316761101962636
462,2017-08-28,0.7562474802821982
463,2017-09-29,0.4712626042262689
464,2017-10-15,0.6075346031498927
465,2017-10-31,0.6197734475518021
466,2017-11-16,0.5123987137010247
467,2017-12-02,0.6379832786206417
468,2017-12-18,0.586832021930865
469,2018-01-03,0.6471918579481815
470,2018-01-19,0.5939593949151099
471,2018-02-20,0.5804212201131426
472,2018-03-08,0.5777421306734289
473,2018-03-24,0.7753239145400643
474,2018-04-09,0.6032679081958158
475,2018-04-25,0.7450194943442412
476,2018-05-11,0.601752805823856
477,2018-05-27,0.5377864519687455
478,2018-06-12,0.8262087142314936
479,2018-06-28,0.6250743430871131
480,2018-07-14,0.6929475079752365
481,2018-07-30,0.7994117900107652
482,2018-08-15,0.7500551017763561
483,2018-08-31,0.44598214351458004
484,2018-09-16,0.5650041262152802
485,2018-10-02,0.6353544831063159
486,2018-10-18,0.5619964005375044
487,2018-11-19,0.8696565252245005
488,2018-12-05,0.20309651998194175
489,2018-12-21,0.5345210824147552
490,2019-01-06,0.0637935330116259
491,2019-01-22,0.5344094772752203
492,2019-02-07,0.5055596235504652
493,2019-02-23,0.6097673342895447
494,2019-03-11,0.439868838740296
495,2019-03-27,0.7776809088362241
496,2019-04-12,0.6290781515225979
497,2019-04-28,0.698604834098566
498,2019-05-14,0.5964367934647732
499,2019-05-30,0.6543426162604168
500,2019-06-15,0.6876619519347235
501,2019-07-01,0.7991304336498419
502,2019-07-17,0.6824570936185437
503,2019-08-02,0.4215762417585559
504,2019-08-18,0.6521749220952261
505,2019-09-03,0.6555207264832472
506,2019-09-19,0.46703912253580904
507,2019-10-05,0.6236253588477036
508,2019-10-21,0.5734923768486554
509,2019-11-06,0.8021427287139766
510,2019-11-22,0.7360392945569276
511,2019-12-08,0.5006812226394373
512,2019-12-24,0.4779314514242839
513,2020-01-09,0.3941130542001238
514,2020-01-25,0.34535811215187684
515,2020-02-10,0.36953463111907525
516,2020-02-26,0.5946579282044717
517,2020-03-29,0.7388295536710043
518,2020-04-14,0.7130227240101612
519,2020-04-30,0.7827579211964034
520,2020-05-16,0.6906218059703758
521,2020-06-01,0.7393294968675601
522,2020-06-17,0.6382069692061123
523,2020-07-03,0.7911107325901501
524,2020-07-19,0.7305129649504889
525,2020-08-04,0.4205333388282722
526,2020-08-20,0.6854143387704842
527,2020-09-05,0.47742555239080486
528,2020-09-21,0.43112637964114536
529,2020-10-07,0.4707394263218659
530,2020-10-23,0.7867467515862807
531,2020-11-08,0.7691620589652006
532,2020-11-24,0.4800389477549926
533,2020-12-10,0.4345216650499527
534,2020-12-26,-2.2569340484234024
535,2021-01-11,0.5242121534966762
536,2021-01-27,0.6325815885351791
537,2021-02-12,0.5946075898395243
538,2021-02-28,0.46869429046935845
539,2021-03-16,0.6247992353776244
540,2021-04-01,0.8713877959205998
541,2021-04-17,0.6550849953170995
542,2021-05-03,0.7354175828682501
543,2021-05-19,0.6894923903444783
544,2021-06-04,0.7057798646552952
545,2021-07-22,0.20764891901325977
546,2021-08-07,0.7386204945438403
547,2021-08-23,0.0035019696617211585
548,2021-09-08,0.2585646012382487
549,2021-10-10,0.5869519544113625
550,2021-10-26,0.6421397497901205
551,2021-11-11,0.5456510049929704
552,2021-11-27,0.6350661637855052
553,2021-12-13,0.5076579470307173
554,2021-12-29,-0.024059207971922028
555,2022-01-14,0.32574318420421
556,2022-01-30,0.40294426366464176
557,2022-02-15,0.5441722363935362
558,2022-03-03,0.686471042730736
559,2022-03-19,0.49195451755387626
560,2022-04-04,0.6440352180579296
561,2022-05-12,1.719947240529165
562,2022-05-24,0.5613294873300569
563,2022-06-10,0.5361915402980844
564,2022-07-31,0.6701277067296839
565,2022-08-17,0.4062378663043092
566,2022-09-03,0.638525458688928
567,2022-09-20,0.6445608766058638
568,2022-10-07,0.5612184873693639
569,2022-10-24,0.5759448021637562
570,2022-11-10,0.4448860137480352
571,2022-11-27,0.20839541897555994
572,2022-12-14,0.23617322946142402
573,2022-12-19,-0.05010446158572875
574,2023-01-22,0.4310626242109971
575,2023-02-08,-0.914144837710673
576,2023-03-02,0.8671637300607701
577,2023-03-19,0.40819081012013925
578,2023-05-02,0.49359995588258104
579,2023-05-24,0.6803518857923407
580,2023-06-15,0.5937649617358052
581,2023-07-07,0.6922252179880489
582,2023-07-12,1.933869259739643
583,2023-07-29,0.5717811383696425
584,2023-08-03,0.8289503496098756
585,2023-08-25,0.5183089004996287
586,2023-08-30,1.3614764684229752
587,2023-10-18,0.7072004757169895
588,2023-11-14,0.20617392368677076
589,2023-11-19,0.5503075629058483
590,2023-12-16,-0.7843469370670582
591,2023-12-21,-0.584958956187254
592,2013-04-19,0.6891116439346169
593,2013-05-05,0.5137952598088443
594,2013-05-21,0.5893914902082835
595,2013-06-06,0.8015709504670411
596,2013-06-22,0.6852957699560758
597,2013-07-08,0.24154198330681767
598,2013-07-24,0.9525187306279379
599,2013-08-09,0.6260058031656983
600,2013-08-25,0.6672031918051979
601,2013-09-10,0.5910704713345646
602,2013-09-26,0.6470855051052967
603,2013-10-12,0.38046988376708163
604,2013-10-28,0.19339608013404522
605,2013-11-13,-0.1155015906317228
606,2013-11-29,-0.642419417515579
607,2013-12-15,0.2747457377351985
608,2013-12-31,0.4315938243285823
609,2014-01-16,0.16739460296428768
610,2014-02-01,0.25904751383076624
611,2014-02-17,0.16709592747604948
612,2014-03-05,0.38167105671156315
613,2014-03-21,0.5328905611201997
614,2014-04-06,0.4763833637580908
615,2014-04-22,0.40482583360087676
616,2014-05-08,-0.24090799099310814
617,2014-05-24,-0.27432003413701944
618,2014-06-09,0.4807558952161291
619,2014-06-25,0.6571986295699803
620,2014-07-11,0.6575289047409295
621,2014-07-27,0.5429640536646008
622,2014-08-12,0.6770766981008403
623,2014-08-28,0.705538102009766
624,2014-09-13,0.13708215204975216
625,2014-09-29,0.472405981623299
626,2014-10-15,0.3012317177684499
627,2014-10-31,0.41943258973638475
628,2014-11-16,0.31462637465368143
629,2014-12-02,-0.3517731667582767
630,2014-12-18,0.23382422714329845
631,2015-01-03,-0.023044601202726916
632,2015-01-19,0.47414211113331306
633,2015-02-04,0.07373070733149874
634,2015-02-20,-0.12117651323896152
635,2015-03-08,0.5361985794638899
636,2015-03-24,-0.2120942493856634
637,2015-04-09,0.6781308421368107
638,2015-04-25,-0.5303372296131095
639,2015-05-11,0.6494516338294012
640,2015-05-27,0.6564817304672167
641,2015-06-12,-0.777018180328883
642,2015-06-28,0.5910083357390868
643,2015-07-14,0.7976953438317949
644,2015-07-30,0.5590441437061999
645,2015-08-15,0.38781112428621123
646,2015-08-31,0.6406267267475869
647,2015-09-16,0.3257400713616578
648,2015-10-02,0.31261997784880496
649,2015-10-18,-0.4304589403308739
650,2015-11-03,0.17420146773711626
651,2015-11-19,-0.12365304629527744
652,2015-12-05,-0.04572446488436726
653,2015-12-21,0.01899007976772729
654,2016-01-06,-0.06080138246699572
655,2016-01-22,0.5527983371844569
656,2016-02-07,0.04115993594492092
657,2016-02-23,0.4056607080220919
658,2016-03-10,-0.051821803831607505
659,2016-03-26,0.1314358628180339
660,2016-04-11,0.5337482612123736
661,2016-04-27,0.3398664082046991
662,2016-05-13,0.6020598082552023
663,2016-05-29,0.5640175848291005
664,2016-06-14,0.5960661796994255
665,2016-06-30,0.5576426146995541
666,2016-07-16,0.34702372039159674
667,2016-08-17,0.38105452100154175
668,2016-09-02,0.3725010592552984
669,2016-09-18,0.6718801362663546
670,2016-10-04,0.24448939567799358
671,2016-10-20,0.15191961248188882
672,2016-11-05,-0.18077515231254113
673,2016-11-21,-0.4602648952847191
674,2016-12-07,-0.38105662199642737
675,2016-12-23,-0.7930838874674422
676,2017-01-08,-0.3997706683636814
677,2017-01-24,0.3380727825123535
678,2017-02-09,0.8417589277486267
679,2017-02-25,0.596645559551643
680,2017-03-13,-0.20916343815450789
681,2017-03-29,0.6113721585130698
682,2017-04-14,0.5230240397367626
683,2017-04-30,0.43008655240012017
684,2017-05-16,-0.3785378222186219
685,2017-06-01,0.3617621519121868
686,2017-06-17,0.5242388967461503
687,2017-07-03,0.6909725578368178
688,2017-07-19,0.749830593109476
689,2017-08-04,0.5511777759773925
690,2017-08-20,0.6185191264990967
691,2017-09-05,0.5608584093475898
692,2017-09-21,0.2690620208649059
693,2017-10-07,0.36077380541635556
694,2017-10-23,-0.2958874229703902
695,2017-11-08,-0.623012481631495
696,2017-11-24,-0.0073867777293476706
697,2017-12-10,0.3831518328591304
698,2017-12-26,0.20241451038137118
699,2018-01-11,0.21224658320895345
700,2018-01-27,0.32400018799302727
701,2018-02-12,0.3063216284181753
702,2018-02-28,0.5212494307071203
703,2018-03-16,0.29173187879493756
704,2018-04-01,-0.848796774199192
705,2018-04-17,0.47147283888517183
706,2018-05-03,0.6906558760721742
707,2018-05-19,0.5235079036370214
708,2018-06-04,0.598966731614341
709,2018-06-20,0.46996130437572176
710,2018-07-06,0.5540089092738254
711,2018-07-22,0.6296004384075241
712,2018-08-07,0.7506944820643873
713,2018-08-23,0.5093272148287462
714,2018-09-08,0.6068373157443936
715,2018-09-24,0.38435721711281706
716,2018-10-10,0.023086989836289578
717,2018-10-26,-0.4958435347222514
718,2018-11-11,0.17290546533921483
719,2018-11-27,0.36523523960713505
720,2018-12-13,-0.22418101093706866
721,2018-12-29,0.09807227853950336
722,2019-01-14,0.3454287087514735
723,2019-01-30,1.1964224150926914
724,2019-03-03,0.3717405765982901
725,2019-03-19,0.6172610592598824
726,2019-04-04,0.336315901520048
727,2019-04-20,0.5666189892989977
728,2019-05-06,0.5966147283698703
729,2019-05-22,0.6111445928134598
730,2019-06-07,0.6122275255869352
731,2019-06-23,0.5529643892123698
732,2019-07-09,0.741619627941999
733,2019-07-25,0.6774838154205252
734,2019-08-10,0.38005799910807064
735,2019-08-26,0.5187599452203716
736,2019-09-11,0.4753974976060935
737,2019-09-27,0.32940511244552223
738,2019-10-13,0.17551680327634706
739,2019-10-29,-0.1641211082833439
740,2019-11-14,0.47136597730025476
741,2019-11-30,-0.5324351454323714
742,2019-12-16,0.1971082667641329
743,2020-01-01,-0.09784431364075125
744,2020-01-17,0.23635604722742803
745,2020-02-02,0.04448412899102166
746,2020-02-18,2.2112013499823027
747,2020-03-05,0.30842458699927994
748,2020-03-21,0.33485999660168847
749,2020-04-06,0.12248163639179487
750,2020-04-22,0.5517706779049006
751,2020-05-08,0.5112741638823026
752,2020-05-24,0.6498255963300696
753,2020-06-09,0.6699254522034797
754,2020-06-25,0.6225252742415064
755,2020-07-11,0.6775413928480782
756,2020-07-27,0.8722117248047959
757,2020-08-12,0.7189566302270811
758,2020-08-28,0.472068374444562
759,2020-09-13,0.3987806345402671
760,2020-09-29,0.33934679075829544
761,2020-10-15,0.17266255865840383
762,2020-10-31,-0.4081887855713394
763,2020-11-16,-0.04414401014943382
764,2020-12-02,-0.2608949464619427
765,2020-12-18,-0.006509906967230932
766,2021-01-03,-0.13061611798250183
767,2021-01-19,0.07480207279155271
768,2021-02-04,-0.3133328760798197
769,2021-02-20,0.42498982921410877
770,2021-03-08,0.3550832324449667
771,2021-03-24,0.39872350243131915
772,2021-04-09,0.6416381137925683
773,2021-04-25,0.17711518665348241
